TransactionID,CustomerID,TransactionTime,TransactionAmount,MerchantCategory,TransactionMode,Location,AccountAgeDays,RiskScore,IsFraud,Hour,DayOfWeek
6151,C002695,18:37.6,14.24,electronics,pos,"Berlin,DE",2654,22.15,0,19,Tuesday
6152,C000443,03:34.6,22.64,utilities,pos,"Bengaluru,IN",1916,0.05,0,16,Monday
6153,C003141,31:28.6,19.47,groceries,pos,"Mumbai,IN",1618,0.04,0,18,Saturday
6154,C000143,51:11.6,22.89,entertainment,pos,"Bengaluru,IN",1644,22.18,0,4,Tuesday
6155,C004288,00:03.6,37.02,gaming,online,"Sydney,AU",2800,44.33,0,16,Friday
6156,C001411,15:23.6,39.65,gaming,pos,"Remote,Unknown",1603,22.22,0,16,Monday
6157,C004474,46:44.6,25,fuel,online,"Berlin,DE",1804,44.3,0,12,Monday
6158,C000535,32:39.6,21.98,healthcare,pos,"Toronto,CA",954,22.17,0,6,Wednesday
6159,C001717,55:21.6,41.49,education,pos,"London,UK",3315,44.35,0,1,Friday
6160,C003365,15:44.6,66.77,others,online,"Remote,Unknown",788,44.41,0,14,Wednesday
6161,C001033,48:31.6,37.35,healthcare,online,"Toronto,CA",1330,44.33,0,20,Monday
6162,C003343,02:21.6,219.29,digital_services,pos,"Bengaluru,IN",3208,0.54,0,7,Sunday
6163,C001411,44:24.6,100.45,utilities,online,"Bengaluru,IN",1183,22.37,0,20,Sunday
6164,C004501,09:51.6,8.09,telecom,online,"Berlin,DE",152,44.26,0,14,Wednesday
6165,C001173,23:09.6,102.36,gaming,atm,"Dubai,AE",2942,22.37,0,16,Tuesday
6166,C000889,30:49.6,112.92,groceries,pos,"Remote,Unknown",909,22.4,0,18,Tuesday
6167,C003339,14:59.6,32.41,electronics,pos,"Singapore,SG",2044,22.2,0,19,Friday
6168,C004518,27:52.6,9.08,restaurants,pos,"San Francisco,US",2504,0.02,0,8,Sunday
6169,C001642,49:59.6,55.13,healthcare,online,"Bengaluru,IN",3626,22.26,0,22,Saturday
6170,C000472,44:36.6,54.1,travel,online,"Sydney,AU",334,44.38,0,8,Friday
6171,C002941,44:32.6,14.21,others,pos,"Toronto,CA",463,22.15,0,9,Sunday
6172,C000547,13:14.6,9.57,entertainment,pos,"London,UK",1493,44.27,0,4,Wednesday
6173,C004727,23:12.6,49.15,fashion,online,"Berlin,DE",1871,66.49,0,4,Thursday
6174,C003598,48:01.6,41.28,fashion,online,"Dubai,AE",1050,44.34,0,15,Wednesday
6175,C002826,42:29.6,33.09,gaming,online,"Singapore,SG",3238,66.45,0,1,Sunday
6176,C003724,37:27.6,49.4,groceries,pos,"Singapore,SG",3438,22.24,0,18,Thursday
6177,C000364,34:01.6,14.54,others,online,"Mumbai,IN",806,44.28,0,0,Thursday
6178,C002167,58:32.6,32.4,fuel,atm,"San Francisco,US",439,22.2,0,1,Friday
6179,C003310,38:41.6,103.54,education,atm,"Dubai,AE",2145,22.38,0,21,Tuesday
6180,C000546,51:11.6,35.87,utilities,pos,"Sydney,AU",394,22.21,0,7,Monday
6181,C003241,55:30.6,7.34,healthcare,pos,"Toronto,CA",3539,22.14,0,13,Saturday
6182,C004730,34:58.6,30.96,electronics,online,"Remote,Unknown",267,44.32,0,6,Wednesday
6183,C001937,33:44.6,15.12,groceries,online,"Sydney,AU",1923,44.28,0,19,Sunday
6184,C000963,52:46.6,75.23,fuel,pos,"Sydney,AU",3195,22.31,0,21,Friday
6185,C003006,32:19.6,80.05,restaurants,online,"San Francisco,US",1559,44.44,0,2,Tuesday
6186,C003807,48:37.6,7.46,healthcare,online,"Remote,Unknown",2878,44.26,0,20,Thursday
6187,C000883,26:18.6,135.75,groceries,pos,"Bengaluru,IN",1222,0.34,0,8,Sunday
6188,C003841,08:24.6,14.37,restaurants,pos,"Berlin,DE",3113,22.15,0,19,Wednesday
6189,C000871,36:06.6,354.61,others,pos,"Sydney,AU",2169,45.13,0,3,Wednesday
6190,C004612,42:28.6,51.49,utilities,online,"San Francisco,US",2473,22.25,0,12,Monday
6191,C002986,59:08.6,12.24,healthcare,online,"Sydney,AU",1885,44.27,0,17,Saturday
6192,C000866,11:20.6,13.87,groceries,pos,"New York,US",2052,0.03,0,18,Thursday
6193,C004310,58:21.6,82.91,gaming,atm,"Remote,Unknown",3327,22.33,0,18,Friday
6194,C003204,54:45.6,34.14,utilities,pos,"Berlin,DE",643,22.2,0,17,Saturday
6195,C002898,09:42.6,48.62,fashion,online,"Sydney,AU",3071,66.49,0,5,Sunday
6196,C002245,05:18.6,378.17,telecom,online,"Sydney,AU",3540,45.19,0,14,Friday
6197,C000019,00:16.6,23.59,others,atm,"Remote,Unknown",2867,44.3,0,2,Saturday
6198,C000642,00:26.6,58.67,utilities,online,"Singapore,SG",183,44.39,0,15,Thursday
6199,C003084,13:56.6,300.01,travel,online,"Singapore,SG",3179,67.11,0,3,Thursday
6200,C000330,10:29.6,75.54,entertainment,online,"Remote,Unknown",2547,66.55,0,2,Wednesday
6201,C000866,19:07.6,7.94,electronics,pos,"Dubai,AE",3519,22.14,0,9,Tuesday
6202,C000774,43:00.6,100.13,digital_services,online,"Remote,Unknown",3249,44.49,0,17,Saturday
6203,C004488,09:55.6,13.52,gaming,online,"Toronto,CA",2120,44.28,0,17,Wednesday
6204,C004733,29:28.6,295.35,fashion,pos,"San Francisco,US",2118,0.73,0,14,Tuesday
6205,C002355,59:10.6,20.34,digital_services,online,"New York,US",2629,22.17,0,23,Friday
6206,C003339,14:06.6,1926.41,healthcare,pos,"San Francisco,US",1800,34.31,0,23,Sunday
6207,C003519,37:06.6,317.62,utilities,pos,"Mumbai,IN",123,0.79,0,21,Monday
6208,C002943,46:05.6,20.99,utilities,pos,"Toronto,CA",392,22.17,0,9,Thursday
6209,C002568,04:06.6,55.93,fashion,online,"Dubai,AE",3299,44.38,0,9,Friday
6210,C001675,29:57.6,134.88,fashion,pos,"Singapore,SG",915,44.58,0,0,Saturday
6211,C002684,57:57.6,139.83,education,online,"London,UK",2416,44.59,0,9,Saturday
6212,C003381,55:42.6,92.83,entertainment,online,"London,UK",458,44.47,0,16,Thursday
6213,C000740,21:26.6,245.33,fashion,pos,"Berlin,DE",2231,22.73,0,7,Thursday
6214,C001546,45:35.6,47.11,fashion,pos,"San Francisco,US",3299,0.11,0,12,Thursday
6215,C004565,57:40.6,35.16,telecom,online,"New York,US",3144,22.21,0,14,Monday
6216,C002260,15:07.6,36.01,digital_services,online,"Remote,Unknown",2560,44.33,0,12,Monday
6217,C001136,04:13.6,152.94,entertainment,online,"New York,US",3080,22.5,0,23,Sunday
6218,C000874,32:27.6,84.62,groceries,pos,"Mumbai,IN",1977,0.21,0,22,Sunday
6219,C004556,47:52.6,77.44,utilities,pos,"New York,US",1096,0.19,0,22,Sunday
6220,C002301,08:59.6,141.78,utilities,pos,"Toronto,CA",2772,22.47,0,21,Tuesday
6221,C000752,03:22.6,4.66,fashion,pos,"Dubai,AE",1799,22.13,0,22,Thursday
6222,C000854,16:29.6,79.21,entertainment,pos,"London,UK",46,22.32,0,17,Monday
6223,C003733,35:41.6,70.97,education,online,"Toronto,CA",3222,44.42,0,6,Thursday
6224,C002284,39:04.6,404.47,fashion,online,"London,UK",593,74.75,1,7,Wednesday
6225,C001330,26:24.6,8.72,others,pos,"New York,US",2988,0.02,0,15,Friday
6226,C000478,06:38.6,353.76,others,online,"Remote,Unknown",773,45.13,0,6,Thursday
6227,C002727,50:05.6,59.77,education,pos,"Singapore,SG",482,22.27,0,10,Monday
6228,C003092,23:11.6,98.18,entertainment,online,"Singapore,SG",1433,44.49,0,10,Thursday
6229,C004231,36:27.6,407.93,digital_services,atm,"Bengaluru,IN",1199,30.51,0,13,Friday
6230,C004506,34:17.6,107.01,utilities,online,"Mumbai,IN",1451,22.39,0,14,Tuesday
6231,C001270,38:15.6,88.27,education,online,"New York,US",655,22.34,0,12,Wednesday
6232,C004182,31:07.6,73.02,travel,pos,"Singapore,SG",1695,22.3,0,8,Thursday
6233,C002604,53:51.6,30.56,fuel,online,"London,UK",2285,44.32,0,6,Monday
6234,C001470,18:46.6,52.76,travel,atm,"Dubai,AE",3039,44.37,0,1,Friday
6235,C000378,34:06.6,23.14,education,online,"New York,US",2735,22.18,0,13,Friday
6236,C001681,11:21.6,51.75,digital_services,pos,"New York,US",1164,0.13,0,23,Tuesday
6237,C000242,43:07.6,3.31,healthcare,online,"Mumbai,IN",64,22.13,0,8,Thursday
6238,C000920,21:03.6,91.36,gaming,pos,"Mumbai,IN",2327,0.22,0,15,Sunday
6239,C000070,34:14.6,47.18,fashion,pos,"San Francisco,US",50,0.11,0,7,Saturday
6240,C003925,41:17.6,36.47,fuel,pos,"Sydney,AU",215,22.21,0,12,Wednesday
6241,C002087,50:21.6,71.07,travel,pos,"Sydney,AU",1661,44.42,0,2,Saturday
6242,C002008,39:55.6,9.77,healthcare,online,"Berlin,DE",2084,66.39,0,0,Friday
6243,C000801,10:05.6,552.87,healthcare,atm,"London,UK",1675,53,0,9,Saturday
6244,C002780,32:00.6,48.26,digital_services,pos,"Berlin,DE",2479,22.24,0,14,Friday
6245,C004921,44:28.6,45.83,others,pos,"New York,US",505,0.11,0,9,Wednesday
6246,C000756,50:33.6,17.14,telecom,pos,"San Francisco,US",1592,0.04,0,20,Monday
6247,C001996,56:59.6,56.19,telecom,online,"Singapore,SG",249,66.5,0,3,Friday
6248,C001322,40:56.6,288.4,restaurants,pos,"New York,US",734,22.84,0,3,Saturday
6249,C002331,39:34.6,189.26,gaming,online,"Sydney,AU",1861,44.71,0,18,Tuesday
6250,C000110,54:19.6,152.22,restaurants,pos,"Mumbai,IN",2853,0.38,0,17,Tuesday
6251,C001017,35:16.6,105.18,others,online,"Bengaluru,IN",468,22.38,0,23,Saturday
6252,C003866,43:53.6,35.51,education,online,"Singapore,SG",2809,44.33,0,23,Thursday
6253,C000025,14:20.6,9.58,healthcare,atm,"Dubai,AE",510,22.14,0,19,Saturday
6254,C004939,45:46.6,42.89,fuel,atm,"Singapore,SG",3466,44.35,0,4,Thursday
6255,C002839,07:55.6,41.14,gaming,pos,"San Francisco,US",1464,0.1,0,15,Sunday
6256,C000738,55:46.6,192.2,digital_services,pos,"London,UK",2774,44.72,0,5,Saturday
6257,C000180,23:41.6,79.14,travel,pos,"Sydney,AU",2858,44.44,0,2,Wednesday
6258,C000232,10:57.6,377.95,others,pos,"Toronto,CA",3230,23.06,0,13,Tuesday
6259,C001918,40:30.6,229.75,telecom,online,"London,UK",3166,44.82,0,15,Monday
6260,C000343,45:41.6,31.57,entertainment,atm,"San Francisco,US",1814,0.07,0,23,Tuesday
6261,C004573,13:05.6,6.33,education,pos,"Bengaluru,IN",1510,22.13,0,4,Sunday
6262,C002624,51:06.6,287.92,entertainment,pos,"Remote,Unknown",3511,44.96,0,3,Thursday
6263,C000455,12:41.6,279.01,fashion,atm,"London,UK",166,22.82,0,7,Friday
6264,C004385,36:05.6,10.6,travel,pos,"Berlin,DE",1080,22.15,0,14,Saturday
6265,C004626,34:05.6,333.98,fuel,online,"Berlin,DE",3527,45.08,0,15,Friday
6266,C002277,50:57.6,86.36,restaurants,atm,"New York,US",3442,0.21,0,14,Saturday
6267,C000596,34:26.6,66.21,utilities,pos,"Berlin,DE",1402,22.28,0,10,Sunday
6268,C003875,37:18.6,379.08,entertainment,pos,"Remote,Unknown",2894,45.19,0,0,Tuesday
6269,C004531,38:29.6,274.14,fashion,online,"Dubai,AE",1419,67.05,0,3,Wednesday
6270,C004978,29:57.6,119.29,electronics,pos,"New York,US",1415,22.42,0,1,Wednesday
6271,C004498,55:27.6,96.34,groceries,pos,"London,UK",1376,44.48,0,1,Sunday
6272,C002670,45:55.6,114.4,electronics,pos,"Remote,Unknown",3154,22.4,0,20,Sunday
6273,C002136,05:40.6,33.78,fuel,pos,"Singapore,SG",3060,22.2,0,16,Tuesday
6274,C003965,11:20.6,51.1,fuel,online,"Sydney,AU",2594,44.37,0,17,Friday
6275,C001566,18:04.6,18.49,fashion,pos,"Remote,Unknown",63,22.16,0,16,Wednesday
6276,C000309,35:30.6,36.61,digital_services,atm,"Remote,Unknown",3586,22.21,0,12,Wednesday
6277,C000343,19:57.6,35.16,healthcare,online,"London,UK",2750,66.45,0,2,Monday
6278,C000436,55:10.6,25.47,utilities,online,"San Francisco,US",555,22.18,0,23,Tuesday
6279,C000177,26:18.6,64.33,electronics,online,"Mumbai,IN",2655,22.28,0,19,Tuesday
6280,C000139,16:16.6,37.01,telecom,atm,"Singapore,SG",2196,22.21,0,9,Tuesday
6281,C000194,38:53.6,99.75,telecom,pos,"Dubai,AE",1543,22.37,0,18,Sunday
6282,C003258,44:53.6,7.79,utilities,atm,"Bengaluru,IN",1750,0.02,0,21,Wednesday
6283,C003236,10:15.6,47.65,restaurants,pos,"New York,US",308,0.12,0,13,Thursday
6284,C000943,35:56.6,63.93,education,pos,"Mumbai,IN",3577,0.16,0,10,Tuesday
6285,C004621,28:33.6,37.61,groceries,pos,"Dubai,AE",1829,22.21,0,23,Friday
6286,C003880,51:42.6,44.4,groceries,online,"San Francisco,US",98,44.35,0,3,Saturday
6287,C003114,25:12.6,8.15,entertainment,online,"Toronto,CA",1326,44.26,1,10,Monday
6288,C002963,20:27.6,83.74,fuel,pos,"New York,US",1066,22.33,0,1,Monday
6289,C004837,27:16.6,118.76,travel,online,"Toronto,CA",2364,44.54,0,23,Thursday
6290,C004958,46:20.6,98.72,restaurants,online,"Dubai,AE",754,44.49,0,12,Tuesday
6291,C000954,28:13.6,189.9,healthcare,online,"London,UK",3456,44.72,0,11,Thursday
6292,C001303,05:23.6,69.54,others,online,"Berlin,DE",3176,44.42,0,18,Saturday
6293,C003382,29:01.6,96.97,fuel,online,"Berlin,DE",1783,66.61,0,2,Sunday
6294,C002881,28:31.6,65.85,education,pos,"Berlin,DE",3408,22.28,0,9,Wednesday
6295,C002188,04:12.6,124.59,telecom,online,"Toronto,CA",2638,44.55,0,11,Monday
6296,C004888,06:52.6,8.23,fuel,online,"Toronto,CA",1660,44.26,0,6,Monday
6297,C000546,16:39.6,18.68,education,online,"Remote,Unknown",2025,66.41,0,1,Friday
6298,C001928,25:00.6,366.6,utilities,pos,"Dubai,AE",1056,23.04,0,22,Wednesday
6299,C004153,21:42.6,2.85,groceries,pos,"Singapore,SG",2982,22.13,0,10,Thursday
6300,C000005,02:21.6,46.14,electronics,pos,"Mumbai,IN",679,0.11,0,10,Tuesday
6301,C003482,54:51.6,222.9,entertainment,pos,"Singapore,SG",1306,22.68,0,6,Tuesday
6302,C003254,23:59.6,48.82,fashion,online,"London,UK",3102,66.49,0,1,Sunday
6303,C001363,06:25.6,33.58,entertainment,online,"Toronto,CA",1790,44.33,0,21,Friday
6304,C001821,19:24.6,63.77,restaurants,online,"Sydney,AU",2729,66.52,0,2,Wednesday
6305,C002664,01:15.6,35.74,fuel,atm,"Dubai,AE",2919,22.21,0,21,Wednesday
6306,C002939,52:31.6,56.66,healthcare,pos,"Berlin,DE",2441,22.26,0,17,Friday
6307,C001274,21:49.6,24.05,healthcare,online,"London,UK",3104,44.3,0,12,Thursday
6308,C003327,29:01.6,206.52,education,online,"Dubai,AE",2744,66.88,0,0,Wednesday
6309,C003660,00:11.6,301.24,entertainment,pos,"San Francisco,US",1589,22.87,0,1,Tuesday
6310,C002946,47:11.6,46.52,entertainment,online,"Remote,Unknown",3020,44.36,0,18,Sunday
6311,C003019,21:48.6,10.34,telecom,pos,"Mumbai,IN",2967,0.02,0,22,Sunday
6312,C001132,30:26.6,29.12,travel,pos,"Remote,Unknown",2897,22.19,0,10,Tuesday
6313,C004764,50:41.6,43.78,telecom,pos,"Remote,Unknown",948,22.23,0,21,Friday
6314,C002637,35:03.6,100.15,digital_services,pos,"Mumbai,IN",3221,0.25,0,8,Thursday
6315,C003030,19:45.6,16.29,fuel,online,"Bengaluru,IN",1100,22.16,0,17,Wednesday
6316,C003020,35:59.6,21.69,electronics,pos,"Mumbai,IN",982,0.05,0,21,Friday
6317,C004378,30:22.6,100.77,entertainment,pos,"Singapore,SG",407,22.37,0,11,Tuesday
6318,C003160,28:13.6,168.46,restaurants,online,"Berlin,DE",2322,66.79,0,1,Wednesday
6319,C000254,09:30.6,25.9,education,pos,"Sydney,AU",2789,22.18,0,23,Wednesday
6320,C000329,05:33.6,11.02,digital_services,pos,"San Francisco,US",549,0.02,0,9,Wednesday
6321,C002592,01:51.6,2810.01,gaming,online,"San Francisco,US",1671,58.65,0,15,Friday
6322,C002831,40:57.6,139.77,healthcare,pos,"New York,US",2109,22.47,0,1,Friday
6323,C003045,09:08.6,39.63,education,online,"London,UK",3203,44.34,0,19,Monday
6324,C001421,54:15.6,154.91,digital_services,pos,"Singapore,SG",513,22.51,0,22,Thursday
6325,C003402,41:13.6,47.02,restaurants,online,"Toronto,CA",1084,44.36,0,12,Tuesday
6326,C002893,15:37.6,154.56,digital_services,pos,"London,UK",902,22.51,0,7,Saturday
6327,C000655,31:18.6,66.11,education,online,"Remote,Unknown",2428,44.41,0,11,Wednesday
6328,C000760,49:10.6,60.92,fuel,online,"Remote,Unknown",1863,44.39,0,14,Wednesday
6329,C001799,23:09.6,47.64,healthcare,pos,"New York,US",2395,22.24,0,2,Monday
6330,C002972,11:06.6,9.61,restaurants,pos,"Mumbai,IN",3514,0.02,0,13,Wednesday
6331,C004512,13:04.6,558.76,travel,pos,"Sydney,AU",3615,75.14,0,2,Tuesday
6332,C003427,29:40.6,17.64,fuel,pos,"Mumbai,IN",1800,0.04,0,22,Thursday
6333,C000255,29:26.6,10.68,electronics,pos,"Singapore,SG",2447,22.15,0,14,Friday
6334,C003824,37:29.6,42.29,others,pos,"Dubai,AE",7,66.47,0,5,Saturday
6335,C001877,19:28.6,17.22,digital_services,online,"Mumbai,IN",1415,22.16,0,19,Saturday
6336,C002758,42:48.6,51.31,entertainment,online,"San Francisco,US",929,22.25,0,8,Friday
6337,C002625,25:32.6,124.63,education,online,"Dubai,AE",1977,66.68,0,4,Sunday
6338,C004996,01:13.6,180.25,travel,online,"Berlin,DE",1159,44.69,0,13,Monday
6339,C004122,28:39.6,145.14,fuel,online,"San Francisco,US",3003,22.48,0,17,Friday
6340,C003005,30:49.6,37.84,entertainment,atm,"Dubai,AE",1044,22.21,0,15,Thursday
6341,C004517,22:48.6,57.95,restaurants,pos,"London,UK",2375,22.26,0,13,Thursday
6342,C003735,08:35.6,89.07,education,atm,"London,UK",1458,44.46,0,4,Monday
6343,C001245,58:57.6,6.62,groceries,atm,"London,UK",654,22.14,0,13,Friday
6344,C001009,55:43.6,108.28,electronics,online,"Berlin,DE",1398,44.51,0,21,Monday
6345,C004315,56:34.6,9.5,electronics,online,"Mumbai,IN",2191,22.14,0,10,Friday
6346,C001511,49:13.6,631.7,travel,pos,"Dubai,AE",2442,75.32,0,0,Sunday
6347,C001960,15:43.6,33.6,education,pos,"London,UK",483,22.2,0,22,Sunday
6348,C002509,39:50.6,43.74,travel,pos,"Sydney,AU",3035,22.23,0,13,Sunday
6349,C004759,08:40.6,21.68,digital_services,pos,"Bengaluru,IN",1661,0.05,0,9,Sunday
6350,C002683,14:13.6,25.64,restaurants,online,"London,UK",2539,44.31,0,12,Thursday
6351,C000990,58:09.6,836.24,healthcare,online,"New York,US",3393,53.71,0,13,Friday
6352,C004285,05:35.6,168.75,digital_services,online,"New York,US",951,44.66,0,1,Sunday
6353,C000255,57:44.6,8.51,electronics,online,"Sydney,AU",412,44.26,0,11,Monday
6354,C004164,36:01.6,331.97,utilities,pos,"San Francisco,US",354,22.95,0,0,Saturday
6355,C004712,08:32.6,228.58,digital_services,online,"Dubai,AE",2480,66.94,0,1,Wednesday
6356,C004970,38:02.6,38.96,healthcare,atm,"Dubai,AE",3,66.46,0,0,Wednesday
6357,C004453,28:12.6,78.89,groceries,online,"Singapore,SG",3004,44.44,0,23,Tuesday
6358,C000256,49:35.6,53.63,restaurants,atm,"Singapore,SG",131,22.25,0,9,Wednesday
6359,C001008,59:21.6,582.36,digital_services,pos,"Remote,Unknown",1099,53.07,0,8,Monday
6360,C001756,06:03.6,21,others,pos,"Toronto,CA",1348,22.17,0,13,Thursday
6361,C002572,29:12.6,65.05,fuel,online,"New York,US",3550,22.28,0,13,Tuesday
6362,C003909,18:24.6,32.66,restaurants,pos,"San Francisco,US",1974,0.08,0,12,Friday
6363,C002998,48:36.6,9.78,gaming,pos,"New York,US",1024,0.02,0,20,Saturday
6364,C002804,20:14.6,757.46,fuel,online,"New York,US",160,53.51,0,20,Tuesday
6365,C003766,45:06.6,13.23,groceries,online,"Remote,Unknown",2065,44.27,0,12,Wednesday
6366,C004380,21:45.6,71.1,education,online,"Bengaluru,IN",1419,22.3,0,8,Friday
6367,C003384,24:09.6,6.76,electronics,online,"Sydney,AU",356,44.26,0,9,Thursday
6368,C000099,49:55.6,33.82,electronics,online,"Dubai,AE",1056,44.33,0,16,Sunday
6369,C000197,12:33.6,90.59,education,pos,"Sydney,AU",2937,44.47,0,4,Wednesday
6370,C002530,05:46.6,20.29,gaming,online,"Remote,Unknown",2531,44.29,0,6,Friday
6371,C000878,11:44.6,110.41,utilities,pos,"Toronto,CA",1910,22.39,0,10,Sunday
6372,C001869,25:09.6,39.53,electronics,pos,"San Francisco,US",3227,0.09,0,23,Thursday
6373,C002666,26:42.6,219.66,restaurants,pos,"Singapore,SG",1648,22.67,0,7,Sunday
6374,C001389,43:59.6,279.81,digital_services,online,"Bengaluru,IN",2658,22.82,0,21,Thursday
6375,C002416,37:56.6,27,travel,pos,"Mumbai,IN",2821,0.06,0,10,Monday
6376,C000570,46:03.6,59.86,others,online,"Bengaluru,IN",857,22.27,0,6,Tuesday
6377,C002638,04:04.6,68.04,electronics,online,"Bengaluru,IN",3587,22.29,0,18,Friday
6378,C001066,09:31.6,114.8,travel,online,"Mumbai,IN",796,22.41,0,22,Tuesday
6379,C000422,12:37.6,55.55,groceries,atm,"Toronto,CA",3010,22.26,0,10,Sunday
6380,C002884,38:08.6,68.6,entertainment,pos,"Sydney,AU",802,22.29,0,18,Thursday
6381,C001205,55:52.6,40.77,education,online,"Dubai,AE",342,44.34,0,13,Wednesday
6382,C000545,40:51.6,62.7,restaurants,pos,"San Francisco,US",406,22.28,0,2,Wednesday
6383,C004167,10:56.6,259.18,fuel,online,"Mumbai,IN",1397,22.77,0,12,Sunday
6384,C003640,59:21.6,118.55,fashion,atm,"Dubai,AE",1310,22.42,0,6,Monday
6385,C001224,56:04.6,126.66,utilities,atm,"Singapore,SG",2608,44.56,0,5,Wednesday
6386,C003173,00:26.6,130.02,electronics,online,"London,UK",577,44.57,0,9,Sunday
6387,C000768,48:15.6,45.4,education,online,"New York,US",221,22.23,0,7,Tuesday
6388,C003658,21:18.6,80.05,others,pos,"New York,US",2195,0.2,0,8,Friday
6389,C000655,00:46.6,14.85,entertainment,pos,"Sydney,AU",3049,22.16,0,14,Monday
6390,C002447,16:12.6,250.28,education,online,"Berlin,DE",1204,66.99,1,4,Wednesday
6391,C000221,08:05.6,1.94,digital_services,pos,"Bengaluru,IN",1534,0,0,15,Friday
6392,C003667,17:13.6,49.18,utilities,online,"Mumbai,IN",1321,22.24,0,19,Sunday
6393,C004278,15:33.6,214.66,electronics,pos,"Toronto,CA",1373,44.78,0,5,Sunday
6394,C004403,31:45.6,10.63,others,online,"Toronto,CA",491,66.39,0,2,Sunday
6395,C002570,40:05.6,88.21,others,pos,"Bengaluru,IN",2401,0.22,0,16,Monday
6396,C001014,56:06.6,24.12,fashion,pos,"Remote,Unknown",1011,22.18,0,12,Sunday
6397,C002052,40:34.6,35.07,healthcare,pos,"Sydney,AU",2129,22.21,0,14,Saturday
6398,C003986,34:02.6,169.89,fashion,pos,"Bengaluru,IN",870,0.42,0,22,Wednesday
6399,C004944,46:06.6,69.25,groceries,pos,"Sydney,AU",2753,44.41,1,3,Thursday
6400,C004900,55:48.6,4.75,entertainment,online,"Singapore,SG",2482,44.25,0,12,Tuesday
6401,C004311,19:57.6,16.92,healthcare,online,"Berlin,DE",1833,44.28,0,23,Monday
6402,C003020,05:29.6,175.99,fuel,online,"Singapore,SG",1147,66.8,0,0,Sunday
6403,C003682,43:54.6,93.57,others,online,"Berlin,DE",3361,44.48,0,23,Tuesday
6404,C001444,49:55.6,444.86,entertainment,pos,"Remote,Unknown",740,52.73,0,12,Tuesday
6405,C004197,13:31.6,411.24,digital_services,online,"Berlin,DE",3542,74.77,0,10,Friday
6406,C003011,16:36.6,36.21,healthcare,online,"Singapore,SG",510,44.33,0,16,Tuesday
6407,C000573,23:21.6,1100.9,travel,pos,"Bengaluru,IN",594,32.25,0,14,Saturday
6408,C001333,09:40.6,56.23,healthcare,pos,"London,UK",2961,22.26,0,9,Monday
6409,C004754,57:03.6,17.2,groceries,pos,"Toronto,CA",2528,22.16,0,21,Saturday
6410,C004003,27:29.6,25.52,utilities,online,"San Francisco,US",755,44.31,0,5,Saturday
6411,C003135,49:02.6,3.64,gaming,online,"Toronto,CA",1463,66.37,0,4,Wednesday
6412,C004087,45:18.6,375.56,fuel,pos,"London,UK",2775,23.06,0,16,Monday
6413,C000226,10:09.6,370.08,fuel,pos,"Dubai,AE",1198,23.04,0,11,Thursday
6414,C004201,39:24.6,16.14,travel,online,"New York,US",346,22.16,0,21,Sunday
6415,C001998,55:24.6,41.54,gaming,pos,"Remote,Unknown",3003,44.35,0,1,Sunday
6416,C000772,21:57.6,61.24,telecom,atm,"Singapore,SG",105,44.39,0,5,Wednesday
6417,C004525,27:27.6,17.25,electronics,pos,"London,UK",1593,22.16,0,21,Sunday
6418,C000434,49:38.6,6.65,electronics,online,"Mumbai,IN",788,22.14,0,8,Sunday
6419,C003100,31:42.6,42.42,utilities,pos,"Mumbai,IN",1479,0.1,0,18,Saturday
6420,C002730,58:29.6,37.14,utilities,pos,"New York,US",1318,0.09,0,9,Sunday
6421,C003408,55:12.6,34.26,education,pos,"Singapore,SG",2843,22.2,0,12,Saturday
